FIPS,County,State,Median Home Value,% of National Median,Price Category
23023,"Sagadahoc County","Maine",300200,174.2,Expensive
51119,"Middlesex County","Virginia",299800,174.0,Expensive
08087,"Morgan County","Colorado",299300,173.7,Expensive
17093,"Kendall County","Illinois",298900,173.5,Expensive
01117,"Shelby County","Alabama",298700,173.4,Expensive
27131,"Rice County","Minnesota",298500,173.2,Expensive
33009,"Grafton County","New Hampshire",298500,173.2,Expensive
09110,"Capitol Planning Region","Connecticut",298200,173.1,Expensive
45057,"Lancaster County","South Carolina",298100,173.0,Expensive
17197,"Will County","Illinois",298000,173.0,Expensive
32001,"Churchill County","Nevada",298000,173.0,Expensive
21215,"Spencer County","Kentucky",297600,172.7,Expensive
02122,"Kenai Peninsula Borough","Alaska",297500,172.7,Expensive
29183,"St. Charles County","Missouri",296800,172.3,Expensive
47147,"Robertson County","Tennessee",296700,172.2,Expensive
22071,"Orleans Parish","Louisiana",296400,172.0,Expensive
26055,"Grand Traverse County","Michigan",296200,171.9,Expensive
56019,"Johnson County","Wyoming",296000,171.8,Expensive
16037,"Custer County","Idaho",295600,171.6,Expensive
30097,"Sweet Grass County","Montana",295500,171.5,Expensive
45035,"Dorchester County","South Carolina",294400,170.9,Expensive
48439,"Tarrant County","Texas",294100,170.7,Expensive
27031,"Cook County","Minnesota",294000,170.6,Expensive
09180,"Southeastern Connecticut Planning Region","Connecticut",293900,170.6,Expensive
50023,"Washington County","Vermont",293900,170.6,Expensive
19103,"Johnson County","Iowa",293100,170.1,Expensive
48329,"Midland County","Texas",293000,170.1,Expensive
16083,"Twin Falls County","Idaho",292700,169.9,Expensive
47105,"Loudon County","Tennessee",292600,169.8,Expensive
37097,"Iredell County","North Carolina",292300,169.6,Expensive
48473,"Waller County","Texas",292000,169.5,Expensive
27041,"Douglas County","Minnesota",291700,169.3,Expensive
47021,"Cheatham County","Tennessee",291400,169.1,Expensive
16069,"Nez Perce County","Idaho",291300,169.1,Expensive
26139,"Ottawa County","Michigan",291200,169.0,Expensive
49033,"Rich County","Utah",291200,169.0,Expensive
12015,"Charlotte County","Florida",291000,168.9,Expensive
09140,"Naugatuck Valley Planning Region","Connecticut",290800,168.8,Expensive
23013,"Knox County","Maine",290800,168.8,Expensive
48257,"Kaufman County","Texas",290800,168.8,Expensive
10001,"Kent County","Delaware",290600,168.7,Expensive
48071,"Chambers County","Texas",289900,168.3,Expensive
37029,"Camden County","North Carolina",289800,168.2,Expensive
02275,"Wrangell City and Borough","Alaska",289700,168.1,Expensive
13227,"Pickens County","Georgia",289600,168.1,Expensive
51073,"Gloucester County","Virginia",289200,167.8,Expensive
13223,"Paulding County","Georgia",289000,167.7,Expensive
12069,"Lake County","Florida",287900,167.1,Expensive
51165,"Rockingham County","Virginia",287900,167.1,Expensive
27079,"Le Sueur County","Minnesota",287700,167.0,Expensive
31153,"Sarpy County","Nebraska",287600,166.9,Expensive
49001,"Beaver County","Utah",287600,166.9,Expensive
13073,"Columbia County","Georgia",287400,166.8,Expensive
01003,"Baldwin County","Alabama",287000,166.6,Expensive
04019,"Pima County","Arizona",286900,166.5,Expensive
17111,"McHenry County","Illinois",286900,166.5,Expensive
28089,"Madison County","Mississippi",286300,166.2,Expensive
48493,"Wilson County","Texas",286300,166.2,Expensive
53003,"Asotin County","Washington",286200,166.1,Expensive
48187,"Guadalupe County","Texas",285900,165.9,Expensive
49017,"Garfield County","Utah",285800,165.9,Expensive
50011,"Franklin County","Vermont",285500,165.7,Expensive
50015,"Lamoille County","Vermont",285200,165.5,Expensive
05007,"Benton County","Arkansas",285100,165.5,Expensive
48265,"Kerr County","Texas",285100,165.5,Expensive
42095,"Northampton County","Pennsylvania",285000,165.4,Expensive
48167,"Galveston County","Texas",284900,165.4,Expensive
38017,"Cass County","North Dakota",284700,165.2,Expensive
16049,"Idaho County","Idaho",284600,165.2,Expensive
06093,"Siskiyou County","California",284500,165.1,Expensive
53047,"Okanogan County","Washington",284200,164.9,Expensive
47169,"Trousdale County","Tennessee",284100,164.9,Expensive
25003,"Berkshire County","Massachusetts",283800,164.7,Expensive
51121,"Montgomery County","Virginia",283600,164.6,Expensive
34015,"Gloucester County","New Jersey",283500,164.5,Expensive
27059,"Isanti County","Minnesota",283200,164.4,Expensive
41019,"Douglas County","Oregon",283200,164.4,Expensive
51033,"Caroline County","Virginia",283100,164.3,Expensive
51125,"Nelson County","Virginia",283000,164.2,Expensive
02090,"Fairbanks North Star Borough","Alaska",282500,164.0,Expensive
32007,"Elko County","Nevada",282400,163.9,Expensive
35043,"Sandoval County","New Mexico",282300,163.8,Expensive
08043,"Fremont County","Colorado",282100,163.7,Expensive
16059,"Lemhi County","Idaho",282100,163.7,Expensive
47065,"Hamilton County","Tennessee",282100,163.7,Expensive
30001,"Beaverhead County","Montana",282000,163.7,Expensive
16043,"Fremont County","Idaho",281800,163.6,Expensive
51065,"Fluvanna County","Virginia",281700,163.5,Expensive
16073,"Owyhee County","Idaho",281600,163.4,Expensive
20045,"Douglas County","Kansas",281600,163.4,Expensive
12019,"Clay County","Florida",281500,163.4,Expensive
18063,"Hendricks County","Indiana",281500,163.4,Expensive
51015,"Augusta County","Virginia",281400,163.3,Expensive
09150,"Northeastern Connecticut Planning Region","Connecticut",281300,163.3,Expensive
48221,"Hood County","Texas",281300,163.3,Expensive
37149,"Polk County","North Carolina",281100,163.1,Expensive
53077,"Yakima County","Washington",281100,163.1,Expensive
45015,"Berkeley County","South Carolina",280300,162.7,Expensive
12073,"Leon County","Florida",279800,162.4,Expensive
47093,"Knox County","Tennessee",279700,162.3,Expensive
48041,"Brazos County","Texas",279700,162.3,Expensive
06025,"Imperial County","California",279500,162.2,Expensive
37109,"Lincoln County","North Carolina",279500,162.2,Expensive
53027,"Grays Harbor County","Washington",279500,162.2,Expensive
42071,"Lancaster County","Pennsylvania",279400,162.2,Expensive
51131,"Northampton County","Virginia",279100,162.0,Expensive
13123,"Gilmer County","Georgia",278900,161.9,Expensive
13145,"Harris County","Georgia",278700,161.8,Expensive
23009,"Hancock County","Maine",278400,161.6,Expensive
02105,"Hoonah-Angoon Census Area","Alaska",278300,161.5,Expensive
16039,"Elmore County","Idaho",278300,161.5,Expensive
31177,"Washington County","Nebraska",278300,161.5,Expensive
51660,"Harrisonburg city","Virginia",278200,161.5,Expensive
12127,"Volusia County","Florida",278000,161.3,Expensive
48113,"Dallas County","Texas",277900,161.3,Expensive
20121,"Miami County","Kansas",277700,161.2,Expensive
21211,"Shelby County","Kentucky",277500,161.1,Expensive
13151,"Henry County","Georgia",277400,161.0,Expensive
36001,"Albany County","New York",277400,161.0,Expensive
13187,"Lumpkin County","Georgia",277200,160.9,Expensive
48497,"Wise County","Texas",277200,160.9,Expensive
12005,"Bay County","Florida",276900,160.7,Expensive
48039,"Brazoria County","Texas",276800,160.7,Expensive
56011,"Crook County","Wyoming",276800,160.7,Expensive
51019,"Bedford County","Virginia",276600,160.5,Expensive
51101,"King William County","Virginia",276500,160.5,Expensive
25013,"Hampden County","Massachusetts",276300,160.4,Expensive
42077,"Lehigh County","Pennsylvania",276100,160.2,Expensive
24043,"Washington County","Maryland",275900,160.1,Expensive
55127,"Walworth County","Wisconsin",275900,160.1,Expensive
22075,"Plaquemines Parish","Louisiana",275800,160.1,Expensive
47009,"Blount County","Tennessee",275700,160.0,Expensive
53025,"Grant County","Washington",275700,160.0,Expensive
42019,"Butler County","Pennsylvania",275600,160.0,Expensive
51109,"Louisa County","Virginia",275600,160.0,Expensive
26047,"Emmet County","Michigan",275300,159.8,Expensive
51678,"Lexington city","Virginia",275300,159.8,Expensive
12031,"Duval County","Florida",274900,159.5,Expensive
46093,"Meade County","South Dakota",274800,159.5,Expensive
13111,"Fannin County","Georgia",274600,159.4,Expensive
48319,"Mason County","Texas",274600,159.4,Expensive
53019,"Ferry County","Washington",274500,159.3,Expensive
27035,"Crow Wing County","Minnesota",274400,159.3,Expensive
49041,"Sevier County","Utah",274100,159.1,Expensive
53049,"Pacific County","Washington",274000,159.0,Expensive
45045,"Greenville County","South Carolina",273900,159.0,Expensive
13051,"Chatham County","Georgia",273300,158.6,Expensive
34001,"Atlantic County","New Jersey",272700,158.3,Expensive
47043,"Dickson County","Tennessee",272700,158.3,Expensive
13241,"Rabun County","Georgia",272600,158.2,Expensive
13291,"Union County","Georgia",272600,158.2,Expensive
24011,"Caroline County","Maryland",272400,158.1,Expensive
53043,"Lincoln County","Washington",272300,158.0,Expensive
22103,"St. Tammany Parish","Louisiana",272200,158.0,Expensive
39045,"Fairfield County","Ohio",272200,158.0,Expensive
21067,"Fayette County","Kentucky",272100,157.9,Expensive
13059,"Clarke County","Georgia",271900,157.8,Expensive
51710,"Norfolk city","Virginia",271900,157.8,Expensive
08101,"Pueblo County","Colorado",271800,157.7,Expensive
36109,"Tompkins County","New York",271500,157.6,Expensive
48149,"Fayette County","Texas",271100,157.3,Expensive
48015,"Austin County","Texas",270900,157.2,Expensive
29029,"Camden County","Missouri",270700,157.1,Expensive
55125,"Vilas County","Wisconsin",270700,157.1,Expensive
21239,"Woodford County","Kentucky",270400,156.9,Expensive
46103,"Pennington County","South Dakota",270400,156.9,Expensive
49047,"Uintah County","Utah",270200,156.8,Expensive
48477,"Washington County","Texas",270100,156.8,Expensive
02060,"Bristol Bay Borough","Alaska",269800,156.6,Expensive
56009,"Converse County","Wyoming",269700,156.5,Expensive
46127,"Union County","South Dakota",269500,156.4,Expensive
48021,"Bastrop County","Texas",269500,156.4,Expensive
27049,"Goodhue County","Minnesota",269400,156.4,Expensive
45053,"Jasper County","South Carolina",269400,156.4,Expensive
29037,"Cass County","Missouri",269000,156.1,Expensive
51023,"Botetourt County","Virginia",268900,156.1,Expensive
35001,"Bernalillo County","New Mexico",268500,155.8,Expensive
13127,"Glynn County","Georgia",268300,155.7,Expensive
51149,"Prince George County","Virginia",268300,155.7,Expensive
39103,"Medina County","Ohio",268000,155.5,Expensive
01089,"Madison County","Alabama",267800,155.4,Expensive
38105,"Williams County","North Dakota",267800,155.4,Expensive
37101,"Johnston County","North Carolina",267600,155.3,Expensive
27039,"Dodge County","Minnesota",267500,155.3,Expensive
50027,"Windsor County","Vermont",267400,155.2,Expensive
51161,"Roanoke County","Virginia",267300,155.1,Expensive
16005,"Bannock County","Idaho",267200,155.1,Expensive
37141,"Pender County","North Carolina",267100,155.0,Expensive
27005,"Becker County","Minnesota",266900,154.9,Expensive
12001,"Alachua County","Florida",266800,154.8,Expensive
46099,"Minnehaha County","South Dakota",266600,154.7,Expensive
56005,"Campbell County","Wyoming",266400,154.6,Expensive
05143,"Washington County","Arkansas",266000,154.4,Expensive
32023,"Nye County","Nevada",266000,154.4,Expensive
12101,"Pasco County","Florida",265800,154.3,Expensive
51171,"Shenandoah County","Virginia",265800,154.3,Expensive
13231,"Pike County","Georgia",265700,154.2,Expensive
26081,"Kent County","Michigan",265700,154.2,Expensive
39049,"Franklin County","Ohio",265700,154.2,Expensive
17133,"Monroe County","Illinois",265600,154.1,Expensive
22005,"Ascension Parish","Louisiana",265300,154.0,Expensive
50025,"Windham County","Vermont",265100,153.9,Expensive
21209,"Scott County","Kentucky",264200,153.3,Expensive
37115,"Madison County","North Carolina",263500,152.9,Expensive
37043,"Clay County","North Carolina",263300,152.8,Expensive
22125,"West Feliciana Parish","Louisiana",263200,152.8,Expensive
02240,"Southeast Fairbanks Census Area","Alaska",262800,152.5,Expensive
08081,"Moffat County","Colorado",262500,152.4,Expensive
27021,"Cass County","Minnesota",262300,152.2,Expensive
45043,"Georgetown County","South Carolina",262300,152.2,Expensive
13015,"Bartow County","Georgia",262200,152.2,Expensive
13097,"Douglas County","Georgia",262200,152.2,Expensive
13311,"White County","Georgia",262200,152.2,Expensive
34007,"Camden County","New Jersey",262200,152.2,Expensive
02068,"Denali Borough","Alaska",262000,152.1,Expensive
18127,"Porter County","Indiana",261900,152.0,Expensive
42041,"Cumberland County","Pennsylvania",261900,152.0,Expensive
18105,"Monroe County","Indiana",261700,151.9,Expensive
29189,"St. Louis County","Missouri",260700,151.3,Expensive
20103,"Leavenworth County","Kansas",260600,151.2,Expensive
28071,"Lafayette County","Mississippi",260500,151.2,Expensive
41061,"Union County","Oregon",260500,151.2,Expensive
45051,"Horry County","South Carolina",260500,151.2,Expensive
18081,"Johnson County","Indiana",260400,151.1,Expensive
38089,"Stark County","North Dakota",260400,151.1,Expensive
56025,"Natrona County","Wyoming",260400,151.1,Expensive
06035,"Lassen County","California",259500,150.6,Expensive
47155,"Sevier County","Tennessee",259500,150.6,Expensive
47127,"Moore County","Tennessee",259300,150.5,Expensive
17063,"Grundy County","Illinois",259200,150.4,Expensive
38101,"Ward County","North Dakota",259100,150.4,Expensive
30083,"Richland County","Montana",259000,150.3,Expensive
41069,"Wheeler County","Oregon",259000,150.3,Expensive
31109,"Lancaster County","Nebraska",258900,150.3,Expensive
30053,"Lincoln County","Montana",258700,150.1,Expensive
55021,"Columbia County","Wisconsin",258700,150.1,Expensive
27103,"Nicollet County","Minnesota",258500,150.0,Expensive
18059,"Hancock County","Indiana",258100,149.8,Moderate
16011,"Bingham County","Idaho",258000,149.7,Moderate
50003,"Bennington County","Vermont",257400,149.4,Moderate
16031,"Cassia County","Idaho",257300,149.3,Moderate
33005,"Cheshire County","New Hampshire",257200,149.3,Moderate
22089,"St. Charles Parish","Louisiana",256800,149.0,Moderate
32013,"Humboldt County","Nevada",256800,149.0,Moderate
08055,"Huerfano County","Colorado",256700,149.0,Moderate
13247,"Rockdale County","Georgia",256600,148.9,Moderate
27145,"Stearns County","Minnesota",256500,148.9,Moderate
29047,"Clay County","Missouri",256400,148.8,Moderate
41059,"Umatilla County","Oregon",256100,148.6,Moderate
42001,"Adams County","Pennsylvania",256100,148.6,Moderate
53013,"Columbia County","Washington",256100,148.6,Moderate
27027,"Clay County","Minnesota",256000,148.6,Moderate
27057,"Hubbard County","Minnesota",255900,148.5,Moderate
16009,"Benewah County","Idaho",255800,148.5,Moderate
30077,"Powell County","Montana",255700,148.4,Moderate
41035,"Klamath County","Oregon",255700,148.4,Moderate
56041,"Uinta County","Wyoming",255400,148.2,Moderate
08095,"Phillips County","Colorado",255300,148.2,Moderate
47003,"Bedford County","Tennessee",255300,148.2,Moderate
13013,"Barrow County","Georgia",255200,148.1,Moderate
01083,"Limestone County","Alabama",255100,148.1,Moderate
