FIPS,State,State Code,County,Metro Area,Year,Median Rent,Efficiency,1BR,2BR,3BR,4BR,Entity ID
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302509655"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302509935"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302510495"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302514555"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302517285"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302517460"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302524320"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302531355"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302531740"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302532895"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302535345"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302542660"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302545110"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302547140"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302547455"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302549205"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302549835"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302551114"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302553636"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302556520"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302559005"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302559705"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302562995"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302567238"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302568910"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302569155"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302569505"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302564850"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302573845"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302576190"
"23000","Maine","ME","Somerset County","Somerset County, ME",2023,920,717,721,920,1140,1288,"2302582840"
"26000","Michigan","MI","Otsego County","Otsego County, MI",2023,920,636,699,920,1219,1394,"2613799999"
"30000","Montana","MT","Richland County","Richland County, MT",2023,920,663,699,920,1131,1567,"3008399999"
"38000","North Dakota","ND","Hettinger County","Hettinger County, ND",2023,920,712,716,920,1137,1526,"3804199999"
"30000","Montana","MT","Fallon County","Fallon County, MT",2023,919,663,698,919,1118,1439,"3002599999"
"55000","Wisconsin","WI","Monroe County","Monroe County, WI",2023,919,614,740,919,1184,1360,"5508199999"
"08000","Colorado","CO","Saguache County","Saguache County, CO",2023,918,693,697,918,1117,1233,"0810999999"
"37000","North Carolina","NC","Wayne County","Goldsboro, NC MSA",2023,918,693,697,918,1148,1564,"3719199999"
"48000","Texas","TX","Crane County","Crane County, TX",2023,918,692,731,918,1117,1350,"4810399999"
"48000","Texas","TX","Hudspeth County","Hudspeth County, TX HUD Metro FMR Area",2023,918,631,774,918,1117,1564,"4822999999"
"48000","Texas","TX","Pecos County","Pecos County, TX",2023,918,623,813,918,1305,1350,"4837199999"
"48000","Texas","TX","San Saba County","San Saba County, TX",2023,918,692,697,918,1117,1350,"4841199999"
"30000","Montana","MT","Fergus County","Fergus County, MT",2023,917,661,697,917,1116,1562,"3002799999"
"30000","Montana","MT","Jefferson County","Jefferson County, MT",2023,917,613,697,917,1303,1465,"3004399999"
"30000","Montana","MT","Musselshell County","Musselshell County, MT",2023,917,661,697,917,1257,1426,"3006599999"
"42000","Pennsylvania","PA","Blair County","Altoona, PA MSA",2023,917,613,756,917,1116,1243,"4201399999"
"48000","Texas","TX","Rusk County","Rusk County, TX HUD Metro FMR Area",2023,917,692,697,917,1153,1302,"4840199999"
"48000","Texas","TX","Van Zandt County","Van Zandt County, TX",2023,917,613,716,917,1303,1350,"4846799999"
"13000","Georgia","GA","Putnam County","Putnam County, GA",2023,916,715,719,916,1115,1560,"1323799999"
"21000","Kentucky","KY","Grant County","Grant County, KY HUD Metro FMR Area",2023,916,614,811,916,1160,1494,"2108199999"
"26000","Michigan","MI","Manistee County","Manistee County, MI",2023,916,691,696,916,1143,1231,"2610199999"
"48000","Texas","TX","Hopkins County","Hopkins County, TX",2023,916,612,732,916,1302,1370,"4822399999"
"48000","Texas","TX","Palo Pinto County","Palo Pinto County, TX",2023,916,636,696,916,1199,1288,"4836399999"
"55000","Wisconsin","WI","Oneida County","Oneida County, WI",2023,916,643,752,916,1138,1335,"5508599999"
"20000","Kansas","KS","Franklin County","Franklin County, KS",2023,915,691,695,915,1128,1298,"2005999999"
"48000","Texas","TX","Floyd County","Floyd County, TX",2023,915,690,695,915,1114,1346,"4815399999"
"29000","Missouri","MO","Pulaski County","Pulaski County, MO",2023,914,673,694,914,1299,1557,"2916999999"
"30000","Montana","MT","Cascade County","Great Falls, MT MSA",2023,914,666,701,914,1292,1446,"3001399999"
"55000","Wisconsin","WI","Chippewa County","Eau Claire, WI MSA",2023,914,639,716,914,1244,1427,"5501799999"
"55000","Wisconsin","WI","Eau Claire County","Eau Claire, WI MSA",2023,914,639,716,914,1244,1427,"5503599999"
"02000","Alaska","AK","Kusilvak Census Area","Kusilvak Census Area",2023,913,640,694,913,1111,1386,"0215899999"
"13000","Georgia","GA","Haralson County","Haralson County, GA HUD Metro FMR Area",2023,913,750,755,913,1298,1555,"1314399999"
"16000","Idaho","ID","Butte County","Butte County, ID HUD Metro FMR Area",2023,913,620,742,913,1294,1555,"1602399999"
"48000","Texas","TX","Jasper County","Jasper County, TX",2023,913,688,701,913,1222,1226,"4824199999"
"48000","Texas","TX","San Augustine County","San Augustine County, TX",2023,913,688,694,913,1111,1343,"4840599999"
"48000","Texas","TX","Trinity County","Trinity County, TX",2023,913,688,724,913,1111,1520,"4845599999"
"56000","Wyoming","WY","Carbon County","Carbon County, WY",2023,913,708,713,913,1298,1552,"5600799999"
"39000","Ohio","OH","Erie County","Erie County, OH",2023,912,726,731,912,1110,1375,"3904399999"
"41000","Oregon","OR","Grant County","Grant County, OR",2023,912,610,698,912,1296,1553,"4102399999"
"45000","South Carolina","SC","Lancaster County","Lancaster County, SC HUD Metro FMR Area",2023,912,688,693,912,1212,1263,"4505799999"
"48000","Texas","TX","Fayette County","Fayette County, TX",2023,912,688,726,912,1253,1330,"4814999999"
"48000","Texas","TX","Gray County","Gray County, TX",2023,912,610,693,912,1110,1227,"4817999999"
"48000","Texas","TX","Reeves County","Reeves County, TX",2023,912,688,726,912,1265,1342,"4838999999"
"48000","Texas","TX","Winkler County","Winkler County, TX",2023,912,688,726,912,1226,1342,"4849599999"
"01000","Alabama","AL","Chambers County","Chambers County, AL",2023,911,688,692,911,1109,1224,"0101799999"
"17000","Illinois","IL","Menard County","Springfield, IL MSA",2023,911,609,741,911,1194,1254,"1712999999"
"17000","Illinois","IL","Sangamon County","Springfield, IL MSA",2023,911,609,741,911,1194,1254,"1716799999"
"18000","Indiana","IN","Allen County","Fort Wayne, IN MSA",2023,911,658,743,911,1161,1266,"1800399999"
"18000","Indiana","IN","Whitley County","Fort Wayne, IN MSA",2023,911,658,743,911,1161,1266,"1818399999"
"20000","Kansas","KS","Jackson County","Topeka, KS MSA",2023,911,688,692,911,1160,1346,"2008599999"
"20000","Kansas","KS","Jefferson County","Topeka, KS MSA",2023,911,688,692,911,1160,1346,"2008799999"
"20000","Kansas","KS","Osage County","Topeka, KS MSA",2023,911,688,692,911,1160,1346,"2013999999"
"20000","Kansas","KS","Shawnee County","Topeka, KS MSA",2023,911,688,692,911,1160,1346,"2017799999"
"20000","Kansas","KS","Wabaunsee County","Topeka, KS MSA",2023,911,688,692,911,1160,1346,"2019799999"
"27000","Minnesota","MN","Clay County","Fargo, ND-MN MSA",2023,911,634,749,911,1295,1552,"2702799999"
"38000","North Dakota","ND","Cass County","Fargo, ND-MN MSA",2023,911,634,749,911,1295,1552,"3801799999"
"41000","Oregon","OR","Wallowa County","Wallowa County, OR",2023,911,609,746,911,1295,1552,"4106399999"
"54000","West Virginia","WV","Clay County","Charleston, WV HUD Metro FMR Area",2023,911,652,757,911,1196,1248,"5401599999"
"54000","West Virginia","WV","Kanawha County","Charleston, WV HUD Metro FMR Area",2023,911,652,757,911,1196,1248,"5403999999"
"08000","Colorado","CO","Prowers County","Prowers County, CO",2023,909,686,691,909,1106,1499,"0809999999"
"13000","Georgia","GA","Jackson County","Jackson County, GA",2023,909,686,691,909,1238,1351,"1315799999"
"18000","Indiana","IN","Union County","Union County, IN HUD Metro FMR Area",2023,909,609,699,909,1213,1401,"1816199999"
"21000","Kentucky","KY","Franklin County","Franklin County, KY",2023,909,638,732,909,1209,1505,"2107399999"
"36000","New York","NY","St. Lawrence County","St. Lawrence County, NY",2023,909,646,742,909,1133,1223,"3608999999"
"39000","Ohio","OH","Clark County","Springfield, OH MSA",2023,909,609,691,909,1108,1221,"3902399999"
"55000","Wisconsin","WI","Buffalo County","Buffalo County, WI",2023,909,638,691,909,1134,1221,"5501199999"
"18000","Indiana","IN","Madison County","Anderson, IN HUD Metro FMR Area",2023,908,638,696,908,1160,1220,"1809599999"
"46000","South Dakota","SD","Douglas County","Douglas County, SD",2023,908,632,690,908,1212,1480,"4604399999"
"51000","Virginia","VA","Franklin County","Franklin County, VA HUD Metro FMR Area",2023,908,681,690,908,1105,1242,"5106799999"
"55000","Wisconsin","WI","Florence County","Florence County, WI",2023,908,637,690,908,1105,1284,"5503799999"
"16000","Idaho","ID","Gooding County","Gooding County, ID",2023,907,690,699,907,1193,1430,"1604799999"
"30000","Montana","MT","Dawson County","Dawson County, MT",2023,907,654,803,907,1104,1218,"3002199999"
"47000","Tennessee","TN","Bedford County","Bedford County, TN",2023,907,732,737,907,1104,1218,"4700399999"
"48000","Texas","TX","Anderson County","Anderson County, TX",2023,907,684,755,907,1223,1434,"4800199999"
"55000","Wisconsin","WI","Burnett County","Burnett County, WI",2023,907,606,689,907,1104,1249,"5501399999"
"17000","Illinois","IL","Henry County","Davenport-Moline-Rock Island, IA-IL MSA",2023,906,606,733,906,1193,1353,"1707399999"
"17000","Illinois","IL","Mercer County","Davenport-Moline-Rock Island, IA-IL MSA",2023,906,606,733,906,1193,1353,"1713199999"
"17000","Illinois","IL","Rock Island County","Davenport-Moline-Rock Island, IA-IL MSA",2023,906,606,733,906,1193,1353,"1716199999"
"19000","Iowa","IA","Scott County","Davenport-Moline-Rock Island, IA-IL MSA",2023,906,606,733,906,1193,1353,"1916399999"
"28000","Mississippi","MS","Jackson County","Pascagoula, MS HUD Metro FMR Area",2023,906,649,793,906,1213,1543,"2805999999"
"39000","Ohio","OH","Fulton County","Toledo, OH HUD Metro FMR Area",2023,906,637,698,906,1218,1310,"3905199999"
"39000","Ohio","OH","Lucas County","Toledo, OH HUD Metro FMR Area",2023,906,637,698,906,1218,1310,"3909599999"
"39000","Ohio","OH","Wood County","Toledo, OH HUD Metro FMR Area",2023,906,637,698,906,1218,1310,"3917399999"
"48000","Texas","TX","Henderson County","Henderson County, TX",2023,906,691,696,906,1203,1294,"4821399999"
"56000","Wyoming","WY","Park County","Park County, WY",2023,906,684,688,906,1211,1543,"5602999999"
"04000","Arizona","AZ","Santa Cruz County","Santa Cruz County, AZ",2023,905,605,688,905,1240,1245,"0402399999"
"26000","Michigan","MI","Barry County","Barry County, MI",2023,905,605,736,905,1269,1298,"2601599999"
"27000","Minnesota","MN","Lake of the Woods County","Lake of the Woods County, MN",2023,905,605,689,905,1101,1317,"2707799999"
"30000","Montana","MT","Golden Valley County","Golden Valley County, MT",2023,905,653,688,905,1273,1417,"3003799999"
"37000","North Carolina","NC","Perquimans County","Perquimans County, NC",2023,905,683,688,905,1286,1542,"3714399999"
"39000","Ohio","OH","Hancock County","Hancock County, OH",2023,905,605,709,905,1170,1477,"3906399999"
"48000","Texas","TX","Nacogdoches County","Nacogdoches County, TX",2023,905,682,769,905,1176,1439,"4834799999"
"12000","Florida","FL","Lafayette County","Lafayette County, FL",2023,904,773,777,904,1120,1271,"1206799999"
"40000","Oklahoma","OK","Woodward County","Woodward County, OK",2023,904,682,687,904,1180,1540,"4015399999"
"55000","Wisconsin","WI","Portage County","Portage County, WI",2023,904,604,703,904,1154,1269,"5509799999"
"30000","Montana","MT","Silver Bow County","Silver Bow County, MT",2023,902,606,699,902,1098,1457,"3009399999"
"48000","Texas","TX","Coleman County","Coleman County, TX",2023,902,680,685,902,1098,1212,"4808399999"
"48000","Texas","TX","Jim Wells County","Jim Wells County, TX",2023,902,680,728,902,1142,1536,"4824999999"
"48000","Texas","TX","Lampasas County","Lampasas County, TX HUD Metro FMR Area",2023,902,681,685,902,1272,1536,"4828199999"
"51000","Virginia","VA","King and Queen County","King and Queen County, VA HUD Metro FMR Area",2023,902,781,799,902,1282,1419,"5109799999"
"54000","West Virginia","WV","Marion County","Marion County, WV",2023,902,717,721,902,1119,1320,"5404999999"
"18000","Indiana","IN","Putnam County","Putnam County, IN HUD Metro FMR Area",2023,901,663,692,901,1242,1409,"1813399999"
"20000","Kansas","KS","Saline County","Saline County, KS",2023,900,612,696,900,1096,1330,"2016999999"
"36000","New York","NY","Schuyler County","Schuyler County, NY",2023,900,602,703,900,1202,1326,"3609799999"
"46000","South Dakota","SD","Haakon County","Haakon County, SD",2023,900,626,684,900,1201,1467,"4605599999"
"48000","Texas","TX","Scurry County","Scurry County, TX",2023,900,679,797,900,1222,1532,"4841599999"
"48000","Texas","TX","Val Verde County","Val Verde County, TX",2023,900,679,684,900,1207,1324,"4846599999"
"08000","Colorado","CO","Otero County","Otero County, CO",2023,899,678,683,899,1210,1513,"0808999999"
"08000","Colorado","CO","Rio Grande County","Rio Grande County, CO",2023,899,691,695,899,1204,1452,"0810599999"
"22000","Louisiana","LA","Grant Parish","Alexandria, LA MSA",2023,899,601,683,899,1219,1307,"2204399999"
"22000","Louisiana","LA","Rapides Parish","Alexandria, LA MSA",2023,899,601,683,899,1219,1307,"2207999999"
"36000","New York","NY","Lewis County","Lewis County, NY",2023,899,685,692,899,1111,1383,"3604999999"
"40000","Oklahoma","OK","Garfield County","Enid, OK MSA",2023,899,666,683,899,1166,1208,"4004799999"
"46000","South Dakota","SD","Codington County","Codington County, SD",2023,899,601,683,899,1224,1531,"4602999999"
"46000","South Dakota","SD","Hughes County","Hughes County, SD",2023,899,601,683,899,1278,1466,"4606599999"
"53000","Washington","WA","Ferry County","Ferry County, WA",2023,899,601,683,899,1278,1499,"5301999999"
"16000","Idaho","ID","Camas County","Camas County, ID",2023,898,683,688,898,1276,1523,"1602599999"
"16000","Idaho","ID","Clark County","Clark County, ID",2023,898,683,688,898,1276,1523,"1603399999"
"18000","Indiana","IN","Clinton County","Clinton County, IN",2023,898,600,682,898,1105,1206,"1802399999"
"26000","Michigan","MI","Marquette County","Marquette County, MI",2023,898,602,727,898,1093,1530,"2610399999"
"01000","Alabama","AL","Sumter County","Sumter County, AL",2023,897,679,690,897,1092,1211,"0111999999"
"40000","Oklahoma","OK","Payne County","Payne County, OK",2023,897,698,747,897,1248,1405,"4011999999"
"42000","Pennsylvania","PA","Armstrong County","Armstrong County, PA HUD Metro FMR Area",2023,897,600,687,897,1102,1350,"4200599999"
"42000","Pennsylvania","PA","Clinton County","Clinton County, PA",2023,897,600,681,897,1138,1528,"4203599999"
"46000","South Dakota","SD","Hutchinson County","Hutchinson County, SD",2023,897,600,681,897,1092,1205,"4606799999"
"16000","Idaho","ID","Bannock County","Pocatello, ID HUD Metro FMR Area",2023,896,599,681,896,1273,1526,"1600599999"
